Frame,Object_Type,Confidence,Tracking_ID,x1,y1,x2,y2,License_Plate_Detected,Plate_Confidence,mx1,my1,mx2,my2,Plate_Text
17,Person,0.2963327,0,252.96025,271.31897,289.5935,367.0636,,,,,,
18,Car,0.88430655,2,551.77014,287.69055,1016.3644,483.5896,,,,,,
18,Car,0.5913776,2,496.1108,301.46082,589.495,379.7677,,,,,,
18,Car,0.48992893,2,2.5935745,272.42737,89.47688,352.24655,,,,,,
19,Car,0.8673449,2,558.1004,289.29044,1015.8611,489.35916,,,,,,
19,Car,0.57618546,2,495.94437,302.92664,588.43494,381.33276,,,,,,
19,Car,0.5691454,2,2.036685,273.11014,92.99673,352.08765,,,,,,
20,Car,0.89384055,2,558.5066,291.8466,1016.5674,489.6732,,,,,,
20,Car,0.51843643,2,2.3159866,275.53302,82.851074,353.20258,,,,,,
20,Car,0.48369867,2,498.00302,303.37415,589.2838,382.81964,,,,,,
21,Car,0.85284084,2,551.8854,294.4715,1015.9486,492.6828,,,,,,
21,Car,0.5504193,2,497.90524,305.17645,587.08606,381.04486,,,,,,
21,Car,0.31518322,2,2.734065,274.61664,65.526924,353.35675,,,,,,
22,Car,0.9061619,2,556.7396,292.6033,1016.3512,493.82117,,,,,,
22,Car,0.54785746,2,499.56122,306.57104,592.1401,382.11078,,,,,,
22,Car,0.329008,2,2.698863,275.5076,72.585,353.82922,,,,,,
22,Car,0.29313743,2,2.3839588,274.51236,59.668312,334.25015,,,,,,
22,Car,0.26401114,2,3.6978836,278.55185,102.26809,354.48596,,,,,,
23,Car,0.879548,2,554.9505,293.57782,1015.4956,495.65802,,,,,,
23,Car,0.41297257,2,497.82166,307.18597,592.87976,380.6153,,,,,,
23,Person,0.3249314,0,252.64458,277.45306,296.8202,374.1357,,,,,,
23,Car,0.2945036,2,2.4820175,276.44012,77.64363,351.26398,,,,,,
24,Car,0.8659046,2,555.9787,296.2234,1015.7679,497.05417,,,,,,
24,Car,0.56576693,2,495.70038,308.2967,592.3486,384.42157,,,,,,
24,Car,0.4191909,2,2.609645,277.3267,73.83689,355.1811,,,,,,
24,Car,0.34498674,2,2.921153,276.6514,65.03556,337.83902,,,,,,
24,Person,0.29318774,0,252.62132,278.94022,296.02325,373.43582,,,,,,
25,Car,0.8827655,2,557.1931,293.9574,1014.8864,496.67316,,,,,,
25,Car,0.60026383,2,496.0652,309.79382,592.09467,386.88745,,,,,,
25,Person,0.31829143,0,253.2784,283.15918,295.27673,375.88324,,,,,,
25,Car,0.2640773,2,3.1023102,281.23718,67.99307,336.1278,,,,,,
26,Car,0.8758116,2,555.8865,295.90448,1013.4791,496.41284,,,,,,
26,Car,0.5841164,2,495.33203,310.96838,590.7926,387.70724,,,,,,
26,Person,0.34535846,0,254.17076,280.26355,296.40466,374.5473,,,,,,
26,Car,0.28839332,2,2.2274094,282.5979,77.4883,352.88525,,,,,,
26,Car,0.25781852,2,2.5403595,283.4492,63.00618,330.36066,,,,,,
27,Car,0.86258066,2,555.8135,297.75067,1012.9759,498.2627,,,,,,
27,Car,0.635797,2,493.7015,311.66583,590.9325,389.18134,,,,,,
27,Car,0.38510272,2,2.4168234,283.72055,87.94115,359.43127,,,,,,
27,Person,0.31480378,0,251.99228,282.2681,292.2775,375.5035,,,,,,
27,Car,0.2984159,2,2.966446,284.53064,65.335464,330.22717,,,,,,
28,Car,0.8943203,2,557.0679,297.13315,1010.39996,499.67706,,,,,,
28,Car,0.50923795,2,492.0606,312.1462,585.2252,387.94952,,,,,,
28,Car,0.46340677,2,1.9612856,282.32202,64.124405,360.98865,,,,,,
28,Car,0.38561007,2,1.96033,281.70026,90.622856,364.29785,,,,,,
28,Car,0.36555994,2,2.608838,282.51892,61.81201,335.7324,,,,,,
28,Person,0.33440644,0,251.09445,284.59708,292.45166,380.396,,,,,,
29,Car,0.82471365,2,551.8047,296.34003,1011.27454,498.1054,,,,,,
29,Car,0.4649151,2,491.48987,312.4165,583.9331,387.07996,,,,,,
29,Car,0.4010776,2,2.1266127,283.86127,65.74738,358.1359,,,,,,
29,Car,0.36715305,2,2.5855865,284.1894,60.718403,328.93607,,,,,,
29,Person,0.31118068,0,251.4656,284.96237,290.82715,377.0935,,,,,,
30,Car,0.85491157,2,551.61206,299.91064,1008.9136,500.45792,,,,,,
30,Car,0.48568615,2,490.94394,313.56036,581.92505,389.61572,,,,,,
31,Car,0.8899805,2,557.68896,297.5851,1007.6076,501.50372,,,,,,
31,Car,0.36353037,2,2.1406975,284.2208,60.795834,347.31384,,,,,,
31,Car,0.3283357,2,1.895133,283.80396,95.0656,366.76154,,,,,,
31,Car,0.3188558,2,2.9353237,285.14566,57.27186,328.7883,,,,,,
31,Car,0.29251042,2,489.37244,315.11664,581.07056,390.9107,,,,,,
32,Car,0.880443,2,555.8901,299.59442,1004.98627,502.01633,,,,,,
32,Car,0.42288443,2,1.9084854,284.739,83.54724,362.6883,,,,,,
32,Car,0.29710117,2,2.4944258,285.88245,58.811943,328.53125,,,,,,
32,Car,0.27194166,2,490.08453,314.99512,579.8824,390.06995,,,,,,
33,Car,0.8891949,2,555.1811,302.6728,1006.90686,502.3222,,,,,,
33,Car,0.36487192,2,2.1379395,284.85672,87.632744,361.92453,,,,,,
33,Car,0.25909945,2,2.4861116,285.84586,57.26127,326.15515,,,,,,
33,Car,0.25901031,2,490.40436,316.565,578.27136,394.17816,,,,,,
34,Car,0.8893526,2,555.1022,302.31415,1006.20795,501.0257,,,,,,
34,Car,0.4027453,2,2.375908,285.44888,103.13698,365.4548,,,,,,
34,Car,0.29599404,2,489.1043,316.68384,578.8378,392.77945,,,,,,
35,Car,0.89005274,2,549.6125,302.00253,1005.7879,501.2851,,,,,,
35,Car,0.30396822,2,487.7852,314.7571,578.62146,396.99506,,,,,,
35,Car,0.27412966,2,2.6650887,284.53735,105.70674,366.00195,,,,,,
36,Car,0.87605816,2,545.6727,302.58066,1004.35754,503.3498,,,,,,
36,Car,0.26293164,2,487.8902,317.92615,577.79004,391.9264,,,,,,
36,Car,0.25049806,2,3.194089,286.24905,55.285675,331.25015,,,,,,
37,Car,0.85802865,2,551.04065,303.30658,1005.00385,504.79474,,,,,,
37,Car,0.3361314,2,2.7357674,285.13342,55.497128,331.13986,,,,,,
38,Car,0.8808225,2,550.52844,303.3509,1003.78326,504.18338,,,,,,
38,Car,0.27387735,2,485.95203,317.07944,576.9143,393.94016,,,,,,
38,Car,0.26917607,2,1.9042854,287.21576,58.76445,340.38245,,,,,,
39,Car,0.88309455,2,549.13196,303.33585,1002.3943,503.9231,,,,,,
39,Car,0.26177353,2,485.5405,316.48108,577.57153,394.4024,,,,,,
40,Car,0.88665026,2,547.5886,302.19208,1002.5962,503.058,,,,,,
40,Car,0.33493477,2,485.37314,316.0393,575.7748,394.03116,,,,,,
41,Car,0.8879481,2,548.79034,301.33713,1002.1798,503.47687,,,,,,
41,Car,0.36387247,2,484.86853,315.95847,575.14996,394.35547,,,,,,
42,Car,0.8876717,2,550.70654,301.8687,1002.2426,503.79462,,,,,,
42,Car,0.37152,2,484.1878,315.84918,574.2975,397.01813,,,,,,
43,Car,0.9068591,2,550.0714,302.03955,1001.1832,503.02216,,,,,,
43,Car,0.39551944,2,484.27487,315.77588,571.8843,396.3288,,,,,,
43,Car,0.28887695,2,1.2375727,291.16196,77.18057,366.64783,,,,,,
44,Car,0.90081817,2,547.6201,302.53333,1000.21655,503.42847,,,,,,
44,Car,0.43441677,2,483.6157,315.9071,572.0111,393.3033,,,,,,
44,Person,0.29068297,0,101.49978,284.11057,147.44061,391.447,,,,,,
44,Car,0.27203533,2,0.46774006,289.37946,68.40012,366.33917,,,,,,
45,Car,0.8814055,2,543.68976,301.74603,999.71466,503.91183,,,,,,
45,Car,0.48335,2,482.97208,314.59576,571.6682,392.2458,,,,,,
45,Car,0.40972695,2,0.3199196,283.17303,80.02577,365.16388,,,,,,
45,Car,0.33720142,2,0.7334862,281.9565,55.860065,335.71375,,,,,,
45,Person,0.27479538,0,100.46762,283.6294,148.19537,385.6223,,,,,,
46,Car,0.8734056,2,544.4403,300.44617,999.1203,503.35373,,,,,,
46,Car,0.37726572,2,481.96362,314.8626,571.3134,391.70422,,,,,,
46,Person,0.3636622,0,101.03705,282.47253,149.3424,387.9762,,,,,,
46,Car,0.33960325,2,1.0620232,279.64838,90.35188,368.3369,,,,,,
46,Car,0.31791246,2,0.5512161,280.98895,51.092537,328.00757,,,,,,
46,Car,0.31462073,2,0.6181412,281.2,57.084503,356.0824,,,,,,
47,Car,0.881078,2,547.50354,300.79184,999.10266,500.34576,,,,,,
47,Car,0.43134975,2,480.39706,314.61337,571.25085,394.1848,,,,,,
47,Car,0.4119303,2,0.32193375,286.38757,83.72548,366.4227,,,,,,
47,Person,0.35034943,0,110.03374,277.51678,143.20282,362.5601,,,,,,
47,Car,0.30103546,2,0.5367079,283.71027,58.148438,341.46463,,,,,,
47,Person,0.25495228,0,106.57601,278.6831,152.61644,364.77826,,,,,,
48,Car,0.8973109,2,547.182,300.65918,998.1448,498.71786,,,,,,
48,Car,0.47740808,2,479.9609,313.3525,570.8854,393.20233,,,,,,
48,Car,0.36905232,2,0.23781109,285.4616,81.64343,366.9552,,,,,,
49,Car,0.86405784,2,546.76984,297.5922,997.99,497.6574,,,,,,
49,Car,0.45580342,2,381.21234,307.97412,573.79535,397.06943,,,,,,
49,Car,0.3511461,2,477.64362,311.88013,572.63306,386.59998,,,,,,
49,Person,0.3329526,0,243.34332,286.88336,282.88815,372.18408,,,,,,
49,Car,0.32696843,2,1.4816751,281.63904,89.70279,365.6245,,,,,,
49,Person,0.30542383,0,106.18016,277.98816,140.58513,361.33252,,,,,,
50,Car,0.88537794,2,544.9398,297.2733,997.03564,496.08307,,,,,,
50,Car,0.5466476,2,477.82092,311.25598,571.46106,386.4925,,,,,,
50,Person,0.38868025,0,243.64412,288.93613,283.4679,371.48035,,,,,,
50,Car,0.25195125,2,1.6364479,282.1002,99.16737,370.18384,,,,,,
51,Car,0.89763904,2,544.2916,292.82007,997.13727,494.80682,,,,,,
51,Car,0.5589633,2,475.86792,310.0398,571.32574,390.21735,,,,,,
51,Person,0.40810427,0,241.2718,284.8146,281.19098,372.6351,,,,,,
51,Person,0.2896784,0,101.29042,277.18863,138.64407,359.8742,,,,,,
52,Car,0.91419023,2,543.9431,293.46045,997.9096,495.45087,,,,,,
52,Car,0.63020146,2,475.4815,309.58215,571.1556,388.4576,,,,,,
52,Person,0.50103295,0,241.6961,283.86432,280.8629,372.98877,,,,,,
52,Person,0.32542655,0,108.28848,275.5421,141.4341,360.09198,,,,,,
52,Car,0.27274334,2,379.84415,304.00543,573.622,393.07123,,,,,,
53,Car,0.9027705,2,543.12915,297.76752,996.0631,491.97778,,,,,,
53,Person,0.5618622,0,238.89093,284.2265,283.57718,373.61487,,,,,,
53,Car,0.5269345,2,475.8588,308.01895,570.5594,381.84048,,,,,,
53,Person,0.39403492,0,107.82976,273.7867,143.07413,358.4475,,,,,,
53,Person,0.28514695,0,99.59347,273.35223,145.37698,382.26794,,,,,,
54,Car,0.9152544,2,540.0255,294.39362,997.3339,490.73593,,,,,,
54,Car,0.6247245,2,475.977,307.51855,568.86676,379.963,,,,,,
54,Person,0.52617335,0,239.6294,280.77325,280.77612,373.78607,,,,,,
54,Person,0.32938278,0,104.07779,273.1308,145.3562,363.1012,,,,,,
54,Car,0.3042019,2,0.06352615,277.17838,84.59127,353.55383,,,,,,
54,Car,0.25427184,2,0.6740427,277.3388,61.665356,341.47086,,,,,,
55,Car,0.89177924,2,537.68555,292.93738,997.1338,493.011,,,,,,
55,Car,0.68114626,2,474.85126,306.22092,568.1415,380.94867,,,,,,
55,Person,0.5002425,0,241.38853,281.92725,278.841,374.01923,,,,,,
55,Car,0.3351821,2,0.078915596,275.7324,87.92468,353.25415,,,,,,
55,Person,0.31068754,0,104.71533,272.96082,143.81706,362.37817,,,,,,
55,Person,0.2866979,0,97.71632,272.68182,144.7406,382.22437,,,,,,
56,Car,0.8853674,2,540.5659,291.088,996.2324,493.9604,,,,,,
56,Person,0.5639085,0,240.63217,278.7527,279.05978,372.10776,,,,,,
56,Car,0.5083391,2,472.3581,303.9577,565.4081,380.30338,,,,,,
56,Person,0.3136316,0,92.44178,268.41806,144.62674,391.89807,,,,,,
56,Person,0.30268478,0,103.38774,268.11517,143.2859,355.92398,,,,,,
57,Car,0.90981203,2,540.8159,290.82874,995.5512,489.98923,,,,,,
57,Car,0.6771251,2,472.80286,303.84778,566.2985,380.91467,,,,,,
57,Person,0.56440216,0,239.74754,274.75348,281.48395,370.2223,,,,,,
57,Person,0.28042495,0,90.04019,272.6883,140.88455,391.62314,,,,,,
57,Person,0.25093225,0,103.69899,270.70816,140.85008,376.05917,,,,,,
58,Car,0.8910124,2,536.7482,290.08365,996.10583,483.70633,,,,,,
58,Car,0.56304103,2,471.1853,301.57446,565.90125,379.05127,,,,,,
58,Person,0.5341417,0,239.68932,276.27255,284.31488,368.63223,,,,,,
58,Car,0.5056691,2,370.38235,297.40784,567.1881,378.7671,,,,,,
59,Car,0.88146585,2,531.7475,287.83917,994.3645,481.1897,,,,,,
59,Car,0.7409651,2,473.09326,301.30728,566.2685,379.19815,,,,,,
59,Person,0.47491845,0,238.6875,275.99042,284.02267,365.36603,,,,,,
60,Car,0.90235513,2,536.089,285.05554,994.40643,480.89984,,,,,,
60,Car,0.5800931,2,470.42798,299.11075,565.6445,378.61066,,,,,,
60,Car,0.2926703,2,1.6865044,282.00604,35.9652,398.0594,,,,,,
61,Car,0.8754425,2,534.3653,282.88916,992.8277,478.8936,,,,,,
61,Car,0.6162904,2,471.35312,298.05908,565.0299,382.6365,,,,,,
61,Car,0.46841493,2,2.3963728,282.93018,36.870552,397.75446,,,,,,
61,Person,0.4162478,0,233.58197,268.4177,276.57623,358.80432,,,,,,
61,Car,0.32390198,2,264.8572,300.1048,371.3357,361.35968,,,,,,
61,Car,0.29113868,2,358.68796,295.5793,566.8589,383.91324,,,,,,
62,Car,0.867018,2,536.7958,281.03485,991.3164,479.9967,,,,,,
62,Car,0.5156006,2,360.60736,294.59808,563.8451,380.65637,,,,,,
62,Person,0.46625933,0,233.83992,267.74274,278.09656,358.8775,,,,,,
62,Car,0.42864278,2,1.269619,274.10532,37.15884,397.71014,,,,,,
62,Car,0.42465338,2,468.75018,298.20468,561.74194,378.0556,,,,,,
62,Car,0.39776772,2,271.10156,300.42453,373.34024,357.96176,,,,,,
62,Car,0.30974972,2,80.884,278.2649,129.76031,347.76483,,,,,,
63,Car,0.8638992,2,534.75854,279.9429,991.97,479.12924,,,,,,
63,Car,0.53631574,2,1.5526543,285.55023,40.518482,396.45154,,,,,,
63,Person,0.53185993,0,231.66733,266.96124,279.51846,360.38763,,,,,,
63,Car,0.43994448,2,363.53857,292.46417,566.4211,378.89325,,,,,,
63,Car,0.34847882,2,70.15757,275.49927,130.11774,340.86664,,,,,,
63,Car,0.26946545,2,470.2913,297.15372,565.81213,375.92358,,,,,,
64,Car,0.8756864,2,535.3824,277.77795,987.3904,478.10065,,,,,,
64,Car,0.6623455,2,0.5697956,290.75452,42.48226,396.25818,,,,,,
64,Person,0.6307208,0,230.28886,263.20486,276.26666,360.80978,,,,,,
64,Car,0.37541172,2,80.513626,274.77,129.2958,343.75607,,,,,,
64,Car,0.35913494,2,54.665764,275.7395,131.1238,342.4051,,,,,,
64,Car,0.3526336,2,363.86145,292.05353,563.24207,377.85687,,,,,,
64,Car,0.3178926,2,470.61676,295.59576,563.0344,375.26184,,,,,,
65,Car,0.88949937,2,535.5992,278.4375,989.08704,478.3335,,,,,,
65,Car,0.5783786,2,1.4568901,293.19955,45.059177,397.11768,,,,,,
65,Person,0.56752163,0,227.6727,264.7351,274.04773,362.91272,,,,,,
65,Car,0.4321554,2,468.3835,292.5033,562.0211,378.7988,,,,,,
65,Car,0.3483288,2,361.82236,290.61652,563.0128,382.35437,,,,,,
65,Car,0.27080438,2,292.7387,296.45062,372.71454,355.74713,,,,,,
65,Car,0.2642245,2,78.04754,274.17108,128.45016,339.6822,,,,,,
66,Car,0.89756215,2,534.6055,276.80194,987.5103,476.9748,,,,,,
66,Person,0.6156234,0,228.6205,262.7295,273.31042,356.14215,,,,,,
66,Car,0.4347924,2,0.8794298,295.4578,46.832542,395.31345,,,,,,
66,Car,0.40189683,2,75.18324,272.5694,131.05934,341.34314,,,,,,
66,Car,0.38630122,2,467.30365,290.9411,560.88257,375.33807,,,,,,
67,Car,0.87079334,2,534.86914,275.7359,986.81635,476.7926,,,,,,
67,Person,0.67871004,0,228.20554,261.9585,273.39175,352.47247,,,,,,
67,Car,0.59613514,2,0.27218628,294.1463,50.340935,392.5125,,,,,,
67,Car,0.43685362,2,466.17242,290.27078,560.26,373.70078,,,,,,
67,Car,0.27913177,2,357.3565,287.9663,560.6241,377.2273,,,,,,
67,Car,0.2649599,2,76.393845,270.54675,131.69728,340.2064,,,,,,
68,Car,0.8331644,2,536.2827,272.57666,984.01953,473.77783,,,,,,
68,Car,0.6316469,2,0.769681,285.04663,54.459526,393.65103,,,,,,
68,Person,0.5904188,0,228.0126,260.55322,277.06995,350.5696,,,,,,
68,Car,0.5204052,2,466.39838,289.81653,559.8814,369.28375,,,,,,
68,Car,0.39588886,2,70.813934,270.2984,129.01569,337.27008,,,,,,
68,Car,0.25671968,2,44.068275,273.0971,110.083694,338.8117,,,,,,
68,Car,0.25178242,2,262.54456,290.96622,368.89685,352.2853,,,,,,
69,Car,0.8399901,2,535.69977,272.8443,983.6204,472.2844,,,,,,
69,Car,0.62848914,2,0.90171146,287.06232,58.579845,394.04343,,,,,,
69,Person,0.57061595,0,226.65485,260.14313,278.40833,347.97998,,,,,,
69,Car,0.47274837,2,464.65906,287.4043,557.948,366.9729,,,,,,
69,Car,0.40574995,2,265.86868,290.27588,370.93195,349.3642,,,,,,
69,Car,0.350956,2,67.04933,270.96112,127.320305,338.27847,,,,,,
69,Car,0.3195374,2,263.5461,283.55063,557.2654,369.32437,,,,,,
69,Car,0.25552905,2,0.8780823,282.3496,58.263657,353.99203,,,,,,
70,Car,0.8594298,2,534.1797,270.96863,983.9419,472.1845,,,,,,
70,Car,0.5754958,2,0.92115784,285.82733,61.919334,394.74353,,,,,,
70,Person,0.5498951,0,227.6066,260.21933,274.49258,350.28412,,,,,,
70,Car,0.5032248,2,463.89868,285.51,561.96704,367.77606,,,,,,
70,Car,0.4617164,2,271.0598,287.64868,366.58313,346.27402,,,,,,
70,Car,0.38139796,2,66.10279,265.36578,127.97589,334.70105,,,,,,
70,Car,0.37769625,2,41.559807,267.6004,126.6297,336.01877,,,,,,
70,Car,0.34469023,2,73.40579,265.9558,125.91044,317.39124,,,,,,
71,Car,0.91726273,2,532.1335,271.26672,984.72546,470.6284,,,,,,
71,Car,0.6629928,2,0.34490204,283.2776,65.76336,400.4054,,,,,,
71,Car,0.51832545,2,462.9344,284.0404,558.35834,364.25427,,,,,,
71,Car,0.3838199,2,61.0326,264.79614,127.32351,334.6895,,,,,,
71,Car,0.26908207,2,36.668358,265.34418,127.5753,339.0151,,,,,,
72,Car,0.886414,2,530.1358,269.51428,982.6908,471.81674,,,,,,
72,Car,0.598727,2,0.40168762,246.4622,68.70627,399.77902,,,,,,
72,Car,0.4336184,2,346.59772,280.22855,557.5775,367.4394,,,,,,
73,Car,0.8797031,2,529.6499,268.03207,982.3581,469.22357,,,,,,
73,Car,0.5822496,2,0.6999121,228.64522,71.232254,398.25555,,,,,,
73,Car,0.38013247,2,461.72214,278.0956,556.0464,358.12112,,,,,,
73,Car,0.34558758,2,358.95676,276.72467,555.1474,363.18103,,,,,,
74,Car,0.92121524,2,525.1357,267.83258,983.0235,468.5017,,,,,,
74,Car,0.5537563,2,0.76468277,224.65448,75.47464,384.3966,,,,,,
74,Car,0.34701395,2,460.1284,276.67163,554.4623,359.4944,,,,,,
74,Car,0.31930232,2,424.5802,275.1949,553.24585,363.93796,,,,,,
75,Car,0.8958106,2,523.0079,266.0137,981.2831,467.01654,,,,,,
75,Car,0.5805216,2,0.5964203,221.91298,80.382065,400.30893,,,,,,
75,Car,0.49171242,2,457.26532,275.3563,551.76,361.23184,,,,,,
75,Car,0.27169457,2,399.10043,273.97345,552.64465,364.1392,,,,,,
76,Car,0.9124011,2,523.53455,265.31635,981.46643,466.83527,,,,,,
76,Car,0.6238669,2,1.0275879,220.2767,86.01439,389.27136,,,,,,
76,Car,0.43861118,2,350.8818,271.62003,554.1235,368.3258,,,,,,
77,Car,0.8783798,2,523.2017,265.1433,980.90936,460.6823,,,,,,
77,Car,0.63199943,2,0.9939451,217.42053,94.39291,393.8041,,,,,,
77,Car,0.3183738,2,453.0532,271.1131,551.99133,361.8294,,,,,,
78,Car,0.9045915,2,520.98676,262.37915,980.4569,459.69183,,,,,,
78,Car,0.6201989,2,1.6260338,213.2542,93.27878,389.55847,,,,,,
78,Car,0.34850222,2,443.74475,271.94464,550.95654,359.38025,,,,,,
79,Car,0.9137675,2,524.4685,259.7307,979.7412,458.88916,,,,,,
79,Car,0.6965412,2,1.4959488,211.05931,98.45052,387.06033,,,,,,
79,Car,0.3924776,2,456.8108,270.7023,549.0095,363.42322,,,,,,
80,Car,0.914054,2,521.9242,258.86273,977.545,457.78082,,,,,,
80,Car,0.7074286,2,1.765789,203.82582,100.55339,384.85904,,,,,,
80,Car,0.46047816,2,455.50134,270.01822,547.9037,358.93597,,,,,,
80,Car,0.30196735,2,215.82756,259.3062,551.3144,368.37317,,,,,,
80,Car,0.29234448,2,60.270813,252.4125,121.35759,309.49765,,,,,,
81,Car,0.8984642,2,521.16833,257.96933,976.2142,456.7027,,,,,,
81,Car,0.7559823,2,2.3191795,200.38037,105.94612,381.77026,,,,,,
81,Car,0.44262707,2,455.1211,269.12665,546.4653,359.4278,,,,,,
82,Car,0.89115757,2,519.3122,253.91716,974.74567,454.48932,,,,,,
82,Car,0.7107626,2,1.9515381,194.37836,108.65966,382.95602,,,,,,
82,Car,0.4483279,2,454.5396,267.86926,546.4819,353.62262,,,,,,
83,Car,0.8912489,2,522.40076,252.04788,974.94006,454.7016,,,,,,
83,Car,0.71110487,2,2.0578537,191.7114,112.68107,383.77252,,,,,,
83,Car,0.43353337,2,453.60077,265.8017,544.1329,362.23392,,,,,,
84,Car,0.89912087,2,522.58905,251.23563,973.96875,453.2903,,,,,,
84,Car,0.71206343,2,1.5166168,186.88307,117.264084,384.67758,,,,,,
84,Car,0.34551686,2,451.35205,264.16663,544.4581,351.1094,,,,,,
85,Car,0.87798345,2,521.56287,250.43527,972.7294,450.93137,,,,,,
85,Car,0.744113,2,1.8729229,194.9838,122.69765,382.00305,,,,,,
85,Car,0.43391097,2,450.9818,264.0129,546.63336,347.7453,,,,,,
86,Car,0.89196175,2,518.16504,249.81876,973.88214,451.81375,,,,,,
86,Car,0.797223,2,1.6396866,185.52615,127.94071,382.92245,,,,,,
86,Car,0.52797943,2,451.53012,259.9922,547.9053,360.1659,,,,,,
87,Car,0.90495694,2,517.31824,248.1314,973.47864,450.28406,,,,,,
87,Car,0.74097157,2,1.4294758,183.06277,132.06433,382.92294,,,,,,
87,Car,0.55114436,2,448.84283,262.23508,545.1479,339.01965,,,,,,
